,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000109906,1.02375197480992e-46,-1.29687398581734,0.232,0.597,3.30508087547634e-42,ZBTB16
ENSG00000096384,1.35377544397927e-46,1.0591076999367,0.927,0.717,4.37052864334269e-42,HSP90AB1
ENSG00000115541,1.39821488553195e-46,1.47590460230354,0.75,0.452,4.51399693645134e-42,HSPE1
ENSG00000139289,8.76561484932489e-45,1.55235478786049,0.41,0.053,2.82989109795605e-40,PHLDA1
ENSG00000212907,2.32441180648785e-44,2.63723437603133,0.716,0.434,7.50413107606539e-40,MT-ND4L
ENSG00000184557,5.4569922208798e-44,1.08301034674949,0.694,0.307,1.76173536858883e-39,SOCS3
ENSG00000228253,6.2270179224225e-44,1.85246439003756,0.45,0.087,2.01033046607488e-39,MT-ATP8
ENSG00000166147,1.47019161623388e-43,-1.64137701735676,0.435,0.699,4.74636661384945e-39,FBN1
ENSG00000124107,1.53842322017223e-43,-1.29916240313869,0.48,0.751,4.96664552400404e-39,SLPI
ENSG00000221869,3.24042172886013e-43,1.00793039013644,0.953,0.804,1.0461377509452e-38,CEBPD
ENSG00000120738,4.98240202721868e-43,1.23973034983867,0.862,0.552,1.60851867046728e-38,EGR1
ENSG00000128016,5.78036039113624e-43,1.20299685640973,0.924,0.733,1.86613154867442e-38,ZFP36
ENSG00000181163,6.06413190512529e-43,0.910104040258668,0.883,0.673,1.95774434425065e-38,NPM1
ENSG00000205221,1.57732895268006e-42,-1.01686404337809,0.074,0.321,5.09224879083232e-38,VIT
ENSG00000251562,2.19900986683433e-42,-0.613480127156787,0.991,1,7.09928345408795e-38,MALAT1
ENSG00000136997,3.92418481994391e-42,1.23489599065381,0.728,0.392,1.26688382727069e-37,MYC
ENSG00000069702,9.25765272274316e-41,-1.23325149830531,0.32,0.601,2.9887406050104e-36,TGFBR3
ENSG00000140545,9.5804000378543e-41,-1.11783443583252,0.586,0.768,3.09293634822088e-36,MFGE8
ENSG00000008394,1.06738071068736e-40,-1.18702430144004,0.653,0.793,3.44593188638308e-36,MGST1
ENSG00000165732,2.98611507125508e-40,1.01093624784842,0.675,0.323,9.6403738960399e-36,DDX21
ENSG00000144381,1.15673252118002e-38,1.29302879148988,0.659,0.336,3.73439527137758e-34,HSPD1
ENSG00000004776,1.26933522216795e-38,1.23681538502145,0.539,0.194,4.097921831247e-34,HSPB6
ENSG00000154262,1.5628062146537e-38,-1.18741179797043,0.298,0.599,5.04536358338799e-34,ABCA6
ENSG00000136244,2.25768239323002e-38,2.16251680984809,0.372,0.051,7.28870183830379e-34,IL6
ENSG00000137880,2.90877378171786e-38,-0.613911674459206,0.034,0.225,9.39068527689795e-34,GCHFR
ENSG00000157214,5.7348791389679e-38,1.05022278541681,0.605,0.256,1.8514483812244e-33,STEAP2
ENSG00000059804,1.45363525529692e-37,1.18060334354227,0.574,0.22,4.69291605820057e-33,SLC2A3
ENSG00000163565,2.00399343851453e-37,1.15377965361366,0.734,0.463,6.4696924169003e-33,IFI16
ENSG00000137193,4.87837614718029e-37,1.24528246271822,0.495,0.158,1.57493495535569e-32,PIM1
