,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000151240,3.15513747180292e-146,1.04323629505993,0.978,0.732,1.05817000529326e-141,DIP2C
ENSG00000187720,6.19048245934188e-144,1.33193498109533,0.974,0.71,2.07616400721408e-139,THSD4
ENSG00000104177,6.76649419304286e-144,0.656509649851797,0.67,0.182,2.26934682246272e-139,MYEF2
ENSG00000275871,3.02068413615538e-143,1.16146453523193,0.967,0.577,1.01307704558379e-138,AC131025.2
ENSG00000171408,7.52705709576765e-143,1.20629536324934,0.907,0.432,2.52442440877855e-138,PDE7B
ENSG00000157110,2.39699063228651e-141,1.15301312659367,0.994,0.902,8.03902718256249e-137,RBPMS
ENSG00000158315,3.25117193739365e-141,0.600900159046679,0.514,0.116,1.09037804436308e-136,RHBDL2
ENSG00000249252,1.78075341266144e-140,1.22481235627728,0.883,0.392,5.97229079538395e-136,AC098829.1
ENSG00000150054,3.66466136672582e-140,0.709606898465697,0.727,0.222,1.22905412917251e-135,MPP7
ENSG00000164023,9.31555082472588e-139,0.823074799671598,0.646,0.181,3.12424943559657e-134,SGMS2
ENSG00000071909,2.3329161127208e-138,0.829319133767604,0.408,0.079,7.82413405884302e-134,MYO3B
ENSG00000197535,2.901174106749e-138,0.939107269925223,0.865,0.362,9.72995771921479e-134,MYO5A
ENSG00000135931,3.15384017491521e-138,1.37853008621339,0.965,0.646,1.05773491786306e-133,ARMC9
ENSG00000050030,3.99770043222989e-137,0.793698550871111,0.54,0.13,1.34074877096126e-132,NEXMIF
ENSG00000125375,5.3165664238629e-137,0.651915519142397,0.64,0.175,1.78307004723514e-132,DMAC2L
ENSG00000183023,6.04160887924495e-137,1.23764566380115,0.98,0.723,2.02623478592117e-132,SLC8A1
ENSG00000197442,2.69228023696404e-136,0.884005410028888,0.792,0.28,9.02936945873001e-132,MAP3K5
ENSG00000143153,6.51581239562574e-136,0.904324988823467,0.74,0.246,2.18527316124496e-131,ATP1B1
ENSG00000228526,1.65532929131503e-134,0.652155281505542,0.468,0.101,5.55164337721236e-130,MIR34AHG
ENSG00000178104,1.42679212701504e-133,1.05579992063132,0.944,0.512,4.78517543558303e-129,PDE4DIP
ENSG00000123094,5.05351236005184e-133,1.19750311467327,0.909,0.446,1.69484697531419e-128,RASSF8
ENSG00000048052,1.21845726973439e-132,1.10991706328846,0.963,0.532,4.08646199123521e-128,HDAC9
ENSG00000177103,3.58402790342462e-132,0.844520680497792,0.599,0.163,1.20201127825055e-127,DSCAML1
ENSG00000185274,6.51575117610131e-131,1.19639999896326,0.959,0.571,2.18525262944086e-126,GALNT17
ENSG00000077238,1.98892148262425e-130,0.89412701042702,0.816,0.315,6.67044486842521e-126,IL4R
ENSG00000124496,2.27541383958724e-130,1.0094369540635,0.894,0.415,7.63128293520768e-126,TRERF1
ENSG00000173452,4.31817763583963e-129,0.893686999620869,0.26,0.035,1.44823041550789e-124,TMEM196
ENSG00000116285,1.55437991057532e-128,1.09393025129388,0.701,0.235,5.21307934408752e-124,ERRFI1
ENSG00000106624,1.30700020277538e-126,0.736834026453692,0.824,0.314,4.38341728006807e-122,AEBP1
ENSG00000139146,4.18650532106966e-126,1.07443189221622,0.855,0.39,1.40407015458034e-121,SINHCAF
ENSG00000140836,1.18693021944852e-125,1.77274560619937,0.939,0.623,3.98072656998645e-121,ZFHX3
ENSG00000133424,1.38062094547772e-124,1.19746329324512,0.963,0.75,4.63032652694318e-120,LARGE1
ENSG00000185483,7.16358005805904e-124,1.01708772987248,0.961,0.597,2.40252147987184e-119,ROR1
ENSG00000107518,7.44535746859202e-124,1.01234703538398,0.976,0.57,2.49702398781639e-119,ATRNL1
ENSG00000151090,5.69633973339381e-123,0.857790035847003,0.839,0.329,1.91043841978562e-118,THRB
ENSG00000133019,6.28547057051301e-123,0.7479014255567,0.74,0.253,2.10802111993865e-118,CHRM3
ENSG00000107968,7.38063592795438e-122,0.778624532500422,0.538,0.146,2.47531767751734e-117,MAP3K8
ENSG00000188001,1.05615274000516e-119,0.753484347951362,0.712,0.239,3.54212505942931e-115,TPRG1
ENSG00000227028,1.94029357233584e-117,0.982712909151798,0.833,0.367,6.50735658289995e-113,SLC8A1-AS1
ENSG00000184347,3.20614388867854e-117,0.922328960817696,0.922,0.503,1.07527653738501e-112,SLIT3
ENSG00000151067,2.27586304197832e-116,1.01989077449393,0.981,0.808,7.63278947018688e-112,CACNA1C
ENSG00000122786,4.44223523292114e-116,0.883171618596024,0.994,0.98,1.48983685241709e-111,CALD1
ENSG00000197321,9.65551891884285e-116,1.00914580828293,0.993,0.845,3.23826793500151e-111,SVIL
ENSG00000182621,1.36050423549264e-115,0.647226808513726,0.983,0.534,4.56285910499523e-111,PLCB1
ENSG00000154310,9.36671968713937e-114,0.960286459724652,0.714,0.257,3.1414104486728e-109,TNIK
ENSG00000152620,3.63279429249391e-113,0.680849072992289,0.549,0.154,1.21836654981661e-108,NADK2
ENSG00000129636,3.5166345494423e-112,1.15819016461907,0.946,0.714,1.17940889519196e-107,ITFG1
ENSG00000183036,3.64036806332889e-112,1.02894862224626,0.67,0.238,1.22090664107924e-107,PCP4
ENSG00000083544,1.9240154076193e-108,1.08820507183842,0.898,0.548,6.45276287407361e-104,TDRD3
ENSG00000141084,2.19514238408892e-108,0.849715289410035,0.744,0.306,7.36206852775743e-104,RANBP10
ENSG00000183287,2.35236743658694e-108,0.704238718740904,0.879,0.385,7.88936990882527e-104,CCBE1
ENSG00000065534,6.89523401440996e-108,0.864332845498321,0.985,0.815,2.31252358375281e-103,MYLK
ENSG00000102445,7.955927533318e-108,0.683059325858986,0.59,0.18,2.66825897612419e-103,RUBCNL
ENSG00000132840,8.85076422646336e-108,0.660853070220373,0.655,0.223,2.96836930627128e-103,BHMT2
