,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000169554,0.00143935400963729,-0.843671640372253,0.693,0.704,1,ZEB2
ENSG00000077942,0.00143969034112918,-0.827077644624094,0.847,0.835,1,FBLN1
ENSG00000178568,0.00144204281322083,1.27398924819724,0.19,0.061,1,ERBB4
ENSG00000153250,0.0014814925561367,-0.796495577834061,0.785,0.835,1,RBMS1
ENSG00000213719,0.001544160658018,-0.652186770680625,0.601,0.643,1,CLIC1
ENSG00000151067,0.00156732075285639,0.919798147215651,0.669,0.443,1,CACNA1C
ENSG00000047648,0.00157642221988969,0.750337277639539,0.442,0.252,1,ARHGAP6
ENSG00000008988,0.00171360384050395,-0.714452146677405,0.822,0.791,1,RPS20
ENSG00000271503,0.00172416343434671,-0.755621532135415,0.037,0.139,1,CCL5
ENSG00000197321,0.00172907666498581,0.766556425848981,0.755,0.591,1,SVIL
ENSG00000156011,0.00179094845074562,-0.97801793704477,0.16,0.296,1,PSD3
ENSG00000159216,0.001947988240931,-0.678935044722635,0.331,0.504,1,RUNX1
ENSG00000174945,0.00200539127190506,-0.683125119370788,0.025,0.113,1,AMZ1
ENSG00000182957,0.00206464788169603,-0.747842516968556,0.16,0.296,1,SPATA13
ENSG00000182718,0.00207236011145268,-1.31244959378556,0.577,0.626,1,ANXA2
ENSG00000169855,0.00207498790064047,-0.910267381035407,0.178,0.33,1,ROBO1
ENSG00000142227,0.00224169029885248,-0.953624969825508,0.546,0.565,1,EMP3
ENSG00000137872,0.00230950628039583,0.8432806326084,0.239,0.096,1,SEMA6D
ENSG00000155366,0.00239368977428815,-0.729122395919528,0.374,0.461,1,RHOC
ENSG00000115252,0.00271052506324594,-0.856058823540374,0.282,0.461,1,PDE1A
ENSG00000162998,0.00308968030449748,-0.852358183301366,0.239,0.357,1,FRZB
ENSG00000249252,0.00309684092095209,0.70598078620856,0.227,0.096,1,AC098829.1
ENSG00000156508,0.00316833213380008,0.713543635159603,0.957,0.948,1,EEF1A1
ENSG00000158747,0.00322151091053306,-0.59259636680284,0.822,0.843,1,NBL1
ENSG00000107249,0.00325728715309169,-1.98789174453264,0.172,0.304,1,GLIS3
ENSG00000145147,0.00326283577523177,-1.17452484739323,0.117,0.243,1,SLIT2
ENSG00000002933,0.0034014319657718,-0.587906854457049,0.221,0.357,1,TMEM176A
ENSG00000167397,0.00342994086746466,-0.789939704091106,0.27,0.374,1,VKORC1
ENSG00000260658,0.00368389567096894,0.801519485643824,0.239,0.104,1,AC138305.1
ENSG00000182901,0.00379017868184538,-1.13812602389627,0.055,0.157,1,RGS7
ENSG00000051523,0.0038848917865379,-0.952876579440428,0.313,0.409,1,CYBA
ENSG00000099331,0.00405642085294864,-0.63484617263645,0.239,0.374,1,MYO9B
ENSG00000142173,0.00435620619359618,-0.684842167441031,0.828,0.861,1,COL6A2
ENSG00000185046,0.00449181199737654,0.71622148217745,0.239,0.113,1,ANKS1B
ENSG00000135404,0.00455106987031011,-0.834975138944862,0.84,0.817,1,CD63
ENSG00000100979,0.00464292149955329,-0.607773623491782,0.503,0.583,1,PLTP
ENSG00000204103,0.00467213939074526,-0.858444153669527,0.209,0.322,1,MAFB
