,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000145012,5.93731799242994e-108,1.1134840595839,0.47,0.148,1.91680374067608e-103,LPP
ENSG00000151491,8.98153177381681e-108,1.04071557361499,0.654,0.322,2.89959771785902e-103,EPS8
ENSG00000123066,1.10107192969232e-107,0.927341686008222,0.528,0.194,3.55470061781868e-103,MED13L
ENSG00000127184,1.56324581572009e-107,-0.902197311133677,0.74,0.831,5.04678279147074e-103,COX7C
ENSG00000114204,7.66082461406962e-107,1.35193844132029,0.486,0.173,2.47322061840624e-102,SERPINI2
ENSG00000163453,1.66680579253583e-106,-0.843180928654781,0.892,0.891,5.38111582062269e-102,IGFBP7
ENSG00000089356,5.63890210977751e-106,-0.923742166392429,0.775,0.827,1.82046315712057e-101,FXYD3
ENSG00000156110,1.15749965272683e-105,1.08207024797137,0.54,0.216,3.73687187886329e-101,ADK
ENSG00000082701,1.9275382866236e-105,0.665741359579655,0.473,0.139,6.22286460453562e-101,GSK3B
ENSG00000007174,2.51636963296324e-105,0.89483584869946,0.834,0.553,8.12384772305852e-101,DNAH9
ENSG00000177954,1.98713468310385e-104,-0.897030054518256,0.842,0.863,6.41526561093247e-100,RPS27
ENSG00000203734,3.19703398656841e-104,1.02631051915773,0.647,0.317,1.03213045222375e-99,ECT2L
ENSG00000089101,3.49512745402524e-103,0.927025750460777,0.556,0.226,1.12836694725751e-98,CFAP61
ENSG00000188641,8.1296985023189e-103,1.27056113681804,0.429,0.124,2.62459186448863e-98,DPYD
ENSG00000147050,8.40057236085935e-103,0.809113046096257,0.447,0.13,2.71204078097983e-98,KDM6A
ENSG00000169519,1.66502994360137e-102,1.05470754097607,0.491,0.181,5.37538266992266e-98,METTL15
ENSG00000198947,7.17493410576042e-102,1.38289949724175,0.583,0.272,2.31635572670369e-97,DMD
ENSG00000131374,8.6820385932167e-102,0.986335954396911,0.472,0.157,2.80290933943408e-97,TBC1D5
ENSG00000197555,9.38670675689785e-102,0.908285613083658,0.503,0.179,3.0304044093969e-97,SIPA1L1
ENSG00000074054,2.10164562310984e-101,0.808801479848666,0.455,0.14,6.7849527296478e-97,CLASP1
ENSG00000148429,2.26059291279891e-101,0.604339062049132,0.391,0.089,7.29809815968e-97,USP6NL
ENSG00000236699,4.64133154043903e-101,0.77908579699935,0.476,0.148,1.49840747451534e-96,ARHGEF38
ENSG00000170296,8.20525928152339e-101,0.848922461361771,0.677,0.314,2.64898590644701e-96,GABARAP
ENSG00000166833,1.05576597186508e-100,0.909696237154775,0.588,0.252,3.40843486356922e-96,NAV2
ENSG00000177694,2.00210235967849e-100,1.21344335799133,0.451,0.146,6.46358725798602e-96,NAALADL2
ENSG00000128573,7.99905404362514e-100,1.4273879416786,0.542,0.234,2.58241460744394e-95,FOXP2
ENSG00000071082,9.36275880774053e-100,-0.879038314880103,0.788,0.856,3.02267305349095e-95,RPL31
ENSG00000143207,1.0946163093922e-99,0.746222096309416,0.454,0.14,3.53385929324178e-95,COP1
