,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000003137,4.69212278193205e-71,-0.747502632302264,0.038,0.307,1.51480491891894e-66,CYP26B1
ENSG00000102265,9.67421400409125e-71,-1.18424164949562,0.485,0.785,3.12322324908082e-66,TIMP1
ENSG00000197958,1.70783424689212e-70,-0.838214906981771,0.72,0.886,5.51357208266652e-66,RPL12
ENSG00000233927,2.19883644687242e-69,-0.712158927207463,0.846,0.9,7.09872358508291e-65,RPS28
ENSG00000074590,5.85492270103898e-69,-0.814395980556227,0.16,0.505,1.89020324480342e-64,NUAK1
ENSG00000131469,9.67880107251232e-69,-0.713600992078575,0.715,0.89,3.12470413824988e-64,RPL27
ENSG00000162244,1.32565440642027e-68,-0.718430026249491,0.758,0.898,4.27974268568721e-64,RPL29
ENSG00000112306,2.01824559981002e-68,-0.749405651377589,0.822,0.899,6.51570409442666e-64,RPS12
ENSG00000124614,6.22594726333053e-68,-0.816475400830986,0.532,0.84,2.00998481449363e-63,RPS10
ENSG00000111275,1.03647021165082e-67,-0.870763794380247,0.504,0.818,3.34614043129352e-63,ALDH2
ENSG00000100316,1.19352842034839e-67,-0.682627333685164,0.828,0.898,3.85318715225273e-63,RPL3
ENSG00000122026,1.26018581054867e-67,-0.816735448219959,0.809,0.901,4.06838387077534e-63,RPL21
ENSG00000137154,1.35520917543196e-66,-0.785546308583315,0.815,0.896,4.37515730196453e-62,RPS6
ENSG00000171858,1.7699348614599e-66,-0.737960704610629,0.712,0.885,5.71405770673716e-62,RPS21
ENSG00000182774,2.8308246484641e-65,-0.688467362397716,0.616,0.859,9.13903429510151e-61,RPS17
ENSG00000089157,3.97703350494712e-65,-0.80037085309796,0.665,0.869,1.28394549673713e-60,RPLP0
ENSG00000241343,4.04831298431674e-65,-0.817879328093243,0.595,0.844,1.30695736385682e-60,RPL36A
ENSG00000118523,7.07164977965781e-65,-1.28217383656993,0.378,0.706,2.28301141486473e-60,CCN2
ENSG00000130203,8.58957623087558e-64,-0.644469199866889,0.101,0.408,2.77305879037587e-59,APOE
ENSG00000148303,1.18830809946112e-63,-0.672230313224374,0.775,0.89,3.83633386830028e-59,RPL7A
ENSG00000087086,1.97939819432186e-62,-0.640227376867247,0.876,0.901,6.39028913054869e-58,FTL
ENSG00000189129,5.01078577527576e-62,-0.681975978439518,0.226,0.582,1.61768207969003e-57,PLAC9
ENSG00000182551,2.39659182655124e-61,-0.602634271783947,0.171,0.501,7.73715705283803e-57,ADI1
ENSG00000148834,2.6531214263749e-61,-0.714877046671591,0.38,0.717,8.56533721290873e-57,GSTO1
ENSG00000105193,2.10896191322724e-60,-0.624597322405697,0.786,0.904,6.80857264066282e-56,RPS16
ENSG00000198242,2.1753505486483e-60,-0.667652366051239,0.783,0.892,7.02290171125618e-56,RPL23A
ENSG00000186468,2.62991034416866e-60,-0.647358043743337,0.827,0.898,8.49040255511412e-56,RPS23
ENSG00000151366,3.06310911752918e-60,-0.612389861194558,0.425,0.79,9.88894147503119e-56,NDUFC2
ENSG00000198918,5.00979760756212e-60,-0.81011807013112,0.794,0.895,1.61736305962535e-55,RPL39
ENSG00000144837,2.49752167807128e-59,-0.766005508547966,0.153,0.461,8.06299898548531e-55,PLA1A
ENSG00000174748,6.27679534172088e-59,-0.644173175593889,0.795,0.897,2.02640060812117e-54,RPL15
ENSG00000164713,6.73275267289945e-58,-0.744346245246324,0.445,0.749,2.17360187291886e-53,BRI3
ENSG00000083845,2.69630405367494e-57,-0.741583703694363,0.69,0.875,8.70474800688416e-53,RPS5
ENSG00000177600,3.27473046509265e-57,-0.690536435521264,0.862,0.902,1.05721398335051e-52,RPLP2
ENSG00000149273,5.58641536889892e-57,-0.653083417091937,0.807,0.894,1.80351833769533e-52,RPS3
ENSG00000147604,3.23425810112661e-56,-0.77541020729057,0.729,0.883,1.04414788536771e-51,RPL7
ENSG00000143248,4.68988881091449e-56,1.52317168574897,0.422,0.137,1.51408370371563e-51,RGS5
ENSG00000276409,1.91504142256375e-55,-1.71033227274123,0.145,0.434,6.18251972860481e-51,CCL14
ENSG00000198755,1.97183054001917e-54,-0.700807603567975,0.714,0.878,6.3658577153979e-50,RPL10A
ENSG00000106004,1.31630839153394e-52,-0.586347429033795,0.143,0.432,4.24957001122818e-48,HOXA5
ENSG00000085871,2.31354341145077e-52,-0.676299178723281,0.415,0.725,7.46904354952766e-48,MGST2
ENSG00000136942,2.80581221043098e-52,-0.705381754481764,0.766,0.893,9.05828414015537e-48,RPL35
